"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-06,"nowcast",1,1,1,1,1,1,"Rio Grande do Norte"
2020-02-07,"nowcast",0,0,0,0,0,0,"Rio Grande do Norte"
2020-02-08,"nowcast",0,0,0,0,0,0,"Rio Grande do Norte"
2020-02-09,"nowcast",0,1,0,1,0.5,0.5,"Rio Grande do Norte"
2020-02-10,"nowcast",0,1,0,1,0.5,0.5,"Rio Grande do Norte"
2020-02-11,"nowcast",0,1,0,1,0.5,0.5,"Rio Grande do Norte"
2020-02-12,"nowcast",0,1,0,0,0,0.2,"Rio Grande do Norte"
2020-02-13,"nowcast",0,1,0,0,0,0.4375,"Rio Grande do Norte"
2020-02-14,"nowcast",0,1,0,0,0,0.25,"Rio Grande do Norte"
2020-02-15,"nowcast",0,1,0,0,0,0.419354838709677,"Rio Grande do Norte"
2020-02-16,"nowcast",0,1,0,0,0,0.302325581395349,"Rio Grande do Norte"
2020-02-17,"nowcast",0,1,0,0,0,0.310344827586207,"Rio Grande do Norte"
2020-02-18,"nowcast",0,1,0,0,0,0.333333333333333,"Rio Grande do Norte"
2020-02-19,"nowcast",0,1,0,0,0,0.280898876404494,"Rio Grande do Norte"
2020-02-20,"nowcast",0,1,0,0,0,0.361344537815126,"Rio Grande do Norte"
2020-02-21,"nowcast",0,1,0,0,0,0.275167785234899,"Rio Grande do Norte"
2020-02-22,"nowcast",0,1,0,0,0,0.311475409836066,"Rio Grande do Norte"
2020-02-23,"nowcast",0,1,0,0,0,0.365957446808511,"Rio Grande do Norte"
2020-02-24,"nowcast",0,1,0,0,0,0.330882352941176,"Rio Grande do Norte"
2020-02-25,"nowcast",0,1,0,0,0,0.404761904761905,"Rio Grande do Norte"
2020-02-26,"nowcast",0,1,0,0,0,0.392405063291139,"Rio Grande do Norte"
2020-02-27,"nowcast",0,1,0,0,0,0.460887949260042,"Rio Grande do Norte"
2020-02-28,"nowcast",0,1,0,0,0,0.476808905380334,"Rio Grande do Norte"
2020-02-29,"nowcast",0,1,0,0,0,0.556089743589744,"Rio Grande do Norte"
2020-03-01,"nowcast",0,2,0,0,0,0.603129445234708,"Rio Grande do Norte"
2020-03-02,"nowcast",0,2,0,0,0,0.672323759791123,"Rio Grande do Norte"
2020-03-03,"nowcast",0,2,0,1,1,0.771971496437055,"Rio Grande do Norte"
2020-03-04,"nowcast",0,2,0,1,1,0.877212389380531,"Rio Grande do Norte"
2020-03-05,"nowcast",0,2,0,1,1,1.01479915433404,"Rio Grande do Norte"
2020-03-06,"nowcast",0,3,0,1,1,1.23863636363636,"Rio Grande do Norte"
2020-03-07,"nowcast",0,3,0,1,1,1.45020325203252,"Rio Grande do Norte"
2020-03-08,"nowcast",0,4,1,2,2,1.80985915492958,"Rio Grande do Norte"
2020-03-09,"nowcast",0,4,1,2,2,2.17735470941884,"Rio Grande do Norte"
2020-03-10,"nowcast",0,5,0,2,2,2.634,"Rio Grande do Norte"
2020-03-11,"nowcast",0,6,1,3,3,3.039,"Rio Grande do Norte"
2020-03-12,"nowcast",1,7,2,4,3,3.678,"Rio Grande do Norte"
2020-03-13,"nowcast",1,8,3,5,4,4.414,"Rio Grande do Norte"
2020-03-14,"nowcast",0,8,2,5,5,5.097,"Rio Grande do Norte"
2020-03-15,"nowcast",1,10,3,6,6,6.186,"Rio Grande do Norte"
2020-03-16,"nowcast",3,11,5,8,7,7.162,"Rio Grande do Norte"
2020-03-17,"nowcast",2,12,4,8,8,8.181,"Rio Grande do Norte"
