region,date,median,lower_90,upper_90,lower_50,upper_50,confidence
CE-Acarape,2020-05-15,3.5,0,6,2,4,1
CE-Acarape,2020-05-16,4,1,7,2,4,1
CE-Acarape,2020-05-17,4,1,8,1,4,1
CE-Acarape,2020-05-18,5,1,8,2,5,1
CE-Acarape,2020-05-19,6,2,10,3,6,1
CE-Acarape,2020-05-20,7,2,11,5,8,1
CE-Acarape,2020-05-21,8,3,12,5,8,1
CE-Acarape,2020-05-22,8,3,12,6,9,1
CE-Acarape,2020-05-23,9,5,14,6,10,1
CE-Acarape,2020-05-24,10,4,14,7,11,1
CE-Acarape,2020-05-25,10,5,15,7,11,1
CE-Acarape,2020-05-26,10,5,15,7,11,1
CE-Acarape,2020-05-27,11,5,15,7,11,1
CE-Acarape,2020-05-28,11,5,15,7,11,1
CE-Acarape,2020-05-29,11,5,15,7,11,1
CE-Acarape,2020-05-30,12,6,17,9,13,1
CE-Acarape,2020-05-31,13,6,18,10,14,1
CE-Acarape,2020-06-01,14,8,19,9,14,1
CE-Acarape,2020-06-02,15,9,21,10,15,1
CE-Acarape,2020-06-03,16,9,22,12,17,1
CE-Acarape,2020-06-04,17,10,22,13,18,1
CE-Acarape,2020-06-05,17,10,23,13,18,1
CE-Acarape,2020-06-06,18,10,23,13,18,1
CE-Acarape,2020-06-07,18,11,24,14,19,1
CE-Acarape,2020-06-08,18,12,25,15,20,1
CE-Acarape,2020-06-09,19,12,25,15,20,1
CE-Acarape,2020-06-10,19,12,25,15,20,1
CE-Acarape,2020-06-11,19,11,24,16,21,1
CE-Acarape,2020-06-12,18,11,24,14,19,1
CE-Acarape,2020-06-13,17,11,24,13,18,1
CE-Acarape,2020-06-14,17,10,23,13,18,1
CE-Acarape,2020-06-15,17,10,23,13,18,1
CE-Acarape,2020-06-16,17,10,23,13,18,1
CE-Acarape,2020-06-17,18,11,23,13,18,1
CE-Acarape,2020-06-18,18,9,23,15,20,1
CE-Acarape,2020-06-19,18,10,23,14,19,1
CE-Acarape,2020-06-20,17,10,23,13,18,1
CE-Acarape,2020-06-21,16,9,21,12,17,1
CE-Acarape,2020-06-22,16,10,22,12,17,0.99
CE-Acarape,2020-06-23,16,10,23,12,17,0.99
CE-Acarape,2020-06-24,18,11,24,14,19,0.99
CE-Acarape,2020-06-25,19,12,25,16,21,0.99
CE-Acarape,2020-06-26,20,13,26,16,21,0.98
CE-Acarape,2020-06-27,20,12,26,15,21,0.98
CE-Acarape,2020-06-28,21,12,27,16,22,0.97
CE-Acarape,2020-06-29,20,13,27,17,22,0.97
CE-Acarape,2020-06-30,20,11,26,15,21,0.96
CE-Acarape,2020-07-01,19,12,27,14,20,0.95
CE-Acarape,2020-07-02,19,11,25,15,20,0.93
CE-Acarape,2020-07-03,18,11,25,15,20,0.91
CE-Acarape,2020-07-04,18,10,24,12,18,0.89
CE-Acarape,2020-07-05,17,8,23,11,17,0.86
CE-Acarape,2020-07-06,16,8,22,10,16,0.82
CE-Acarape,2020-07-07,15,6,22,9,15,0.77
CE-Acaraú,2020-03-09,1,1,1,1,1,1
CE-Acaraú,2020-03-10,0,0,0,0,0,1
CE-Acaraú,2020-03-11,1,0,1,1,1,1
CE-Acaraú,2020-03-12,0,0,1,0,0,1
CE-Acaraú,2020-03-13,0,0,0,0,0,1
CE-Acaraú,2020-03-14,0,0,0,0,0,1
CE-Acaraú,2020-03-15,0,0,1,0,0,1
CE-Acaraú,2020-03-16,0,0,1,0,0,1
CE-Acaraú,2020-03-17,0,0,1,0,0,1
CE-Acaraú,2020-03-18,0.5,0,1,0,1,1
CE-Acaraú,2020-03-19,0,0,1,0,0,1
CE-Acaraú,2020-03-20,0,0,1,0,0,1
CE-Acaraú,2020-03-21,0,0,1,0,0,1
CE-Acaraú,2020-03-22,0,0,1,0,0,1
CE-Acaraú,2020-03-23,0,0,1,0,0,1
CE-Acaraú,2020-03-24,0,0,1,0,0,1
CE-Acaraú,2020-03-25,0,0,1,0,0,1
CE-Acaraú,2020-03-26,0,0,1,0,0,1
CE-Acaraú,2020-03-27,0,0,1,0,0,1
CE-Acaraú,2020-03-28,0,0,1,0,0,1
CE-Acaraú,2020-03-29,0,0,1,0,0,1
CE-Acaraú,2020-03-30,0,0,1,0,0,1
CE-Acaraú,2020-03-31,0,0,1,0,0,1
CE-Acaraú,2020-04-01,0,0,1,0,0,1
CE-Acaraú,2020-04-02,0,0,1,0,0,1
CE-Acaraú,2020-04-03,0,0,1,0,0,1
CE-Acaraú,2020-04-04,0,0,1,0,0,1
CE-Acaraú,2020-04-05,0,0,2,0,0,1
CE-Acaraú,2020-04-06,0,0,2,0,0,1
CE-Acaraú,2020-04-07,1,0,2,0,1,1
CE-Acaraú,2020-04-08,1,0,2,0,1,1
CE-Acaraú,2020-04-09,1,0,2,0,1,1
CE-Acaraú,2020-04-10,1,0,3,0,1,1
CE-Acaraú,2020-04-11,1,0,3,0,1,1
CE-Acaraú,2020-04-12,1,0,3,0,1,1
CE-Acaraú,2020-04-13,2,0,4,1,2,1
CE-Acaraú,2020-04-14,2,0,4,0,2,1
CE-Acaraú,2020-04-15,3,0,5,1,3,1
CE-Acaraú,2020-04-16,3,1,6,1,3,1
CE-Acaraú,2020-04-17,4,0,6,2,4,1
CE-Acaraú,2020-04-18,4,1,7,3,5,1
CE-Acaraú,2020-04-19,4,2,8,3,5,1
CE-Acaraú,2020-04-20,5,1,8,4,6,1
CE-Acaraú,2020-04-21,5,2,9,3,6,1
CE-Acaraú,2020-04-22,6,3,10,3,6,1
CE-Acaraú,2020-04-23,6,2,10,4,7,1
CE-Acaraú,2020-04-24,7,2,10,4,7,1
CE-Acaraú,2020-04-25,7,2,11,5,8,1
CE-Acaraú,2020-04-26,8,3,12,6,9,1
CE-Acaraú,2020-04-27,9,5,14,6,10,1
CE-Acaraú,2020-04-28,10,5,15,7,11,1
CE-Acaraú,2020-04-29,11,5,16,8,12,1
CE-Acaraú,2020-04-30,12,7,17,9,13,1
CE-Acaraú,2020-05-01,13,6,18,11,15,1
CE-Acaraú,2020-05-02,13,7,18,10,14,1
CE-Acaraú,2020-05-03,13,7,18,10,14,1
CE-Acaraú,2020-05-04,12,6,17,9,13,1
CE-Acaraú,2020-05-05,12,7,18,9,13,1
CE-Acaraú,2020-05-06,13,7,18,10,14,1
CE-Acaraú,2020-05-07,14,7,19,11,15,1
CE-Acaraú,2020-05-08,15,8,20,11,16,1
CE-Acaraú,2020-05-09,16,9,22,12,17,1
CE-Acaraú,2020-05-10,17,11,23,13,18,1
CE-Acaraú,2020-05-11,18,11,24,15,20,1
CE-Acaraú,2020-05-12,19,11,25,13,19,1
CE-Acaraú,2020-05-13,19,12,25,15,20,1
CE-Acaraú,2020-05-14,20,12,26,17,22,1
CE-Acaraú,2020-05-15,20,13,28,15,21,1
CE-Acaraú,2020-05-16,22,13,28,17,23,1
CE-Acaraú,2020-05-17,22,14,30,17,23,1
CE-Acaraú,2020-05-18,24,14,32,18,25,1
CE-Acaraú,2020-05-19,26,17,35,19,27,1
CE-Acaraú,2020-05-20,29,18,38,25,32,1
CE-Acaraú,2020-05-21,33,22,42,28,36,1
CE-Acaraú,2020-05-22,37,26,47,32,40,1
CE-Acaraú,2020-05-23,41,31,51,37,45,1
CE-Acaraú,2020-05-24,44,33,54,37,46,1
CE-Acaraú,2020-05-25,46,36,57,40,49,1
CE-Acaraú,2020-05-26,47,36,58,41,50,1
CE-Acaraú,2020-05-27,47,37,59,42,50,1
CE-Acaraú,2020-05-28,46,33,55,41,49,1
CE-Acaraú,2020-05-29,44,33,53,38,46,1
CE-Acaraú,2020-05-30,42,31,51,36,44,1
CE-Acaraú,2020-05-31,39,27,48,34,42,1
CE-Acaraú,2020-06-01,36,28,46,32,39,1
CE-Acaraú,2020-06-02,34,23,42,29,36,1
CE-Acaraú,2020-06-03,34,24,42,28,35,1
CE-Acaraú,2020-06-04,34,25,43,30,37,1
CE-Acaraú,2020-06-05,35,24,43,30,37,1
CE-Acaraú,2020-06-06,35,26,44,32,39,1
CE-Acaraú,2020-06-07,35,24,43,31,38,1
CE-Acaraú,2020-06-08,35,25,45,29,37,1
CE-Acaraú,2020-06-09,36,25,44,33,40,1
CE-Acaraú,2020-06-10,38,27,47,34,41,1
CE-Acaraú,2020-06-11,40,30,50,34,42,1
CE-Acaraú,2020-06-12,43,31,52,37,45,1
CE-Acaraú,2020-06-13,43,31,52,37,45,1
CE-Acaraú,2020-06-14,42,30,51,36,44,1
CE-Acaraú,2020-06-15,40,28,49,35,43,1
CE-Acaraú,2020-06-16,37,25,46,32,40,1
CE-Acaraú,2020-06-17,35,25,44,28,36,1
CE-Acaraú,2020-06-18,34,24,42,30,37,1
CE-Acaraú,2020-06-19,32,22,41,30,37,1
CE-Acaraú,2020-06-20,30,20,38,24,31,1
CE-Acaraú,2020-06-21,27,19,35,23,29,1
CE-Acaraú,2020-06-22,25,17,34,21,27,1
CE-Acaraú,2020-06-23,23,15,30,19,25,1
CE-Acaraú,2020-06-24,22,15,30,17,23,1
CE-Acaraú,2020-06-25,22,14,28,17,23,1
CE-Acaraú,2020-06-26,21,13,28,16,22,1
CE-Acaraú,2020-06-27,22,13,28,17,23,1
CE-Acaraú,2020-06-28,21,15,29,18,23,0.99
CE-Acaraú,2020-06-29,21,14,28,18,23,0.99
CE-Acaraú,2020-06-30,21,14,28,17,23,0.99
CE-Acaraú,2020-07-01,22,15,29,19,24,0.99
CE-Acaraú,2020-07-02,22,14,29,18,24,0.98
CE-Acaraú,2020-07-03,23,14,29,18,24,0.98
CE-Acaraú,2020-07-04,22,16,30,17,23,0.97
CE-Acaraú,2020-07-05,21,14,28,16,22,0.97
CE-Acaraú,2020-07-06,20,13,27,18,23,0.96
CE-Acaraú,2020-07-07,19.5,12,26,15,20,0.94
CE-Acaraú,2020-07-08,19,12,26,14,20,0.93
CE-Acaraú,2020-07-09,19,12,26,15,20,0.91
CE-Acaraú,2020-07-10,19,12,26,15,20,0.88
CE-Acaraú,2020-07-11,19,11,26,14,20,0.85
CE-Acaraú,2020-07-12,20,11,27,15,21,0.81
CE-Aracati,2020-02-29,1,1,1,1,1,1
CE-Aracati,2020-03-01,0,0,0,0,0,1
CE-Aracati,2020-03-02,0.5,0,1,0,1,1
CE-Aracati,2020-03-03,0,0,1,0,0,1
CE-Aracati,2020-03-04,0,0,0,0,0,1
CE-Aracati,2020-03-05,0,0,1,0,0,1
CE-Aracati,2020-03-06,0,0,1,0,0,1
CE-Aracati,2020-03-07,0.5,0,1,0,1,1
CE-Aracati,2020-03-08,0,0,0,0,0,1
CE-Aracati,2020-03-09,0,0,1,0,0,1
CE-Aracati,2020-03-10,0,0,1,0,0,1
CE-Aracati,2020-03-11,0,0,1,0,0,1
CE-Aracati,2020-03-12,0,0,1,0,0,1
CE-Aracati,2020-03-13,0,0,1,0,0,1
CE-Aracati,2020-03-14,0,0,1,0,0,1
CE-Aracati,2020-03-15,0,0,1,0,0,1
CE-Aracati,2020-03-16,0,0,1,0,0,1
CE-Aracati,2020-03-17,0,0,1,0,0,1
CE-Aracati,2020-03-18,0,0,1,0,0,1
CE-Aracati,2020-03-19,0,0,1,0,0,1
CE-Aracati,2020-03-20,0,0,1,0,0,1
CE-Aracati,2020-03-21,0,0,1,0,0,1
CE-Aracati,2020-03-22,0,0,1,0,0,1
CE-Aracati,2020-03-23,0,0,1,0,0,1
CE-Aracati,2020-03-24,0,0,1,0,0,1
CE-Aracati,2020-03-25,0,0,1,0,0,1
CE-Aracati,2020-03-26,0,0,1,0,0,1
CE-Aracati,2020-03-27,0,0,1,0,0,1
CE-Aracati,2020-03-28,0,0,1,0,0,1
CE-Aracati,2020-03-29,0,0,1,0,0,1
CE-Aracati,2020-03-30,0,0,1,0,0,1
CE-Aracati,2020-03-31,0,0,1,0,0,1
CE-Aracati,2020-04-01,0,0,1,0,0,1
CE-Aracati,2020-04-02,0,0,1,0,0,1
CE-Aracati,2020-04-03,0,0,2,0,0,1
CE-Aracati,2020-04-04,0,0,2,0,0,1
CE-Aracati,2020-04-05,0,0,2,0,0,1
CE-Aracati,2020-04-06,0,0,2,0,0,1
CE-Aracati,2020-04-07,1,0,2,0,1,1
CE-Aracati,2020-04-08,1,0,2,0,1,1
CE-Aracati,2020-04-09,1,0,2,0,1,1
CE-Aracati,2020-04-10,1,0,3,0,1,1
CE-Aracati,2020-04-11,1,0,3,0,1,1
CE-Aracati,2020-04-12,1,0,3,0,1,1
CE-Aracati,2020-04-13,1,0,3,0,1,1
CE-Aracati,2020-04-14,1,0,3,0,1,1
CE-Aracati,2020-04-15,1,0,3,0,1,1
CE-Aracati,2020-04-16,1,0,3,0,1,1
CE-Aracati,2020-04-17,1,0,3,0,1,1
CE-Aracati,2020-04-18,1,0,3,0,1,1
CE-Aracati,2020-04-19,1,0,3,0,1,1
CE-Aracati,2020-04-20,1,0,3,0,1,1
CE-Aracati,2020-04-21,1,0,3,0,1,1
CE-Aracati,2020-04-22,1,0,3,0,1,1
CE-Aracati,2020-04-23,2,0,3,1,2,1
CE-Aracati,2020-04-24,2,0,4,1,2,1
CE-Aracati,2020-04-25,2,0,4,1,2,1
CE-Aracati,2020-04-26,2,0,4,0,2,1
CE-Aracati,2020-04-27,2,0,5,0,2,1
CE-Aracati,2020-04-28,3,0,5,1,3,1
CE-Aracati,2020-04-29,3,0,5,1,3,1
CE-Aracati,2020-04-30,3,1,6,1,3,1
CE-Aracati,2020-05-01,3,1,6,1,3,1
CE-Aracati,2020-05-02,3,0,6,1,3,1
CE-Aracati,2020-05-03,3,1,6,1,3,1
CE-Aracati,2020-05-04,3,0,6,2,4,1
CE-Aracati,2020-05-05,4,1,7,2,4,1
CE-Aracati,2020-05-06,4,1,8,1,4,1
CE-Aracati,2020-05-07,5,1,8,2,5,1
CE-Aracati,2020-05-08,6,1,9,3,6,1
CE-Aracati,2020-05-09,6,2,10,4,7,1
CE-Aracati,2020-05-10,7,3,12,5,8,1
CE-Aracati,2020-05-11,8,3,13,4,8,1
CE-Aracati,2020-05-12,9,4,14,5,9,1
CE-Aracati,2020-05-13,10,6,16,7,11,1
CE-Aracati,2020-05-14,11,5,16,10,14,1
CE-Aracati,2020-05-15,13,6,18,10,14,1
CE-Aracati,2020-05-16,14,7,19,10,15,1
CE-Aracati,2020-05-17,15,9,22,13,18,1
CE-Aracati,2020-05-18,17,9,23,14,19,1
CE-Aracati,2020-05-19,19,12,26,14,20,1
CE-Aracati,2020-05-20,20,13,28,16,22,1
CE-Aracati,2020-05-21,23,15,30,18,24,1
CE-Aracati,2020-05-22,25,16,32,22,28,1
CE-Aracati,2020-05-23,27,17,34,22,28,1
CE-Aracati,2020-05-24,28,19,36,22,29,1
CE-Aracati,2020-05-25,28,18,36,22,29,1
CE-Aracati,2020-05-26,26,18,34,22,28,1
CE-Aracati,2020-05-27,25,17,33,19,26,1
CE-Aracati,2020-05-28,22,14,29,18,24,1
CE-Aracati,2020-05-29,20,13,27,17,22,1
CE-Aracati,2020-05-30,19,11,25,16,21,1
CE-Aracati,2020-05-31,18,10,24,15,20,1
CE-Aracati,2020-06-01,17,11,24,13,18,1
CE-Aracati,2020-06-02,16,10,22,12,17,1
CE-Aracati,2020-06-03,15,9,21,11,16,1
CE-Aracati,2020-06-04,15,8,20,12,16,1
CE-Aracati,2020-06-05,14,8,19,11,15,1
CE-Aracati,2020-06-06,13,7,18,10,14,1
CE-Aracati,2020-06-07,13,7,18,10,14,1
CE-Aracati,2020-06-08,13,7,18,9,13,1
CE-Aracati,2020-06-09,13,8,19,10,14,1
CE-Aracati,2020-06-10,14,8,19,11,15,1
CE-Aracati,2020-06-11,14,8,20,10,15,1
CE-Aracati,2020-06-12,14,9,20,10,15,1
CE-Aracati,2020-06-13,14,8,19,11,15,1
CE-Aracati,2020-06-14,14,8,19,11,15,1
CE-Aracati,2020-06-15,13,6,17,9,13,1
CE-Aracati,2020-06-16,12,6,17,9,13,1
CE-Aracati,2020-06-17,12,6,17,9,13,1
CE-Aracati,2020-06-18,12,6,16,9,13,1
CE-Aracati,2020-06-19,12,5,16,9,13,1
CE-Aracati,2020-06-20,12,5,16,9,13,1
CE-Aracati,2020-06-21,12,7,17,8,12,1
CE-Aracati,2020-06-22,11,7,17,8,12,1
CE-Aracati,2020-06-23,11,6,16,8,12,1
CE-Aracati,2020-06-24,11,5,15,8,12,1
CE-Aracati,2020-06-25,11,6,16,8,12,1
CE-Aracati,2020-06-26,11,6,16,8,12,1
CE-Aracati,2020-06-27,10,6,15,7,11,1
CE-Aracati,2020-06-28,10,4,14,6,10,0.99
CE-Aracati,2020-06-29,9,5,14,5,9,0.99
CE-Aracati,2020-06-30,9,4,13,7,10,0.99
CE-Aracati,2020-07-01,9,5,14,6,10,0.99
CE-Aracati,2020-07-02,10,5,14,8,11,0.98
CE-Aracati,2020-07-03,10,4,14,6,10,0.98
CE-Aracati,2020-07-04,10,4,14,6,10,0.97
CE-Aracati,2020-07-05,11,6,16,7,11,0.97
CE-Aracati,2020-07-06,11,6,16,8,12,0.96
CE-Aracati,2020-07-07,11,5,16,8,12,0.94
CE-Aracati,2020-07-08,12,5,17,10,14,0.93
CE-Aracati,2020-07-09,14,7,20,9,14,0.91
CE-Aracati,2020-07-10,15,9,22,11,16,0.88
CE-Aracati,2020-07-11,17,10,24,12,18,0.85
CE-Aracati,2020-07-12,19,11,26,14,20,0.8
CE-Barbalha,2020-03-12,1,1,1,1,1,1
CE-Barbalha,2020-03-13,0,0,0,0,0,1
CE-Barbalha,2020-03-14,0,0,0,0,0,1
CE-Barbalha,2020-03-15,0,0,0,0,0,1
CE-Barbalha,2020-03-16,0,0,0,0,0,1
CE-Barbalha,2020-03-17,0.5,0,1,0,1,1
CE-Barbalha,2020-03-18,0.5,0,1,0,1,1
CE-Barbalha,2020-03-19,0,0,1,0,0,1
CE-Barbalha,2020-03-20,1,0,1,1,1,1
CE-Barbalha,2020-03-21,0,0,1,0,0,1
CE-Barbalha,2020-03-22,0,0,1,0,0,1
CE-Barbalha,2020-03-23,0,0,1,0,0,1
CE-Barbalha,2020-03-24,0,0,1,0,0,1
CE-Barbalha,2020-03-25,0,0,1,0,0,1
CE-Barbalha,2020-03-26,0,0,1,0,0,1
CE-Barbalha,2020-03-27,0,0,1,0,0,1
CE-Barbalha,2020-03-28,0,0,1,0,0,1
CE-Barbalha,2020-03-29,0,0,1,0,0,1
CE-Barbalha,2020-03-30,0,0,1,0,0,1
CE-Barbalha,2020-03-31,0,0,1,0,0,1
CE-Barbalha,2020-04-01,0,0,1,0,0,1
CE-Barbalha,2020-04-02,0,0,1,0,0,1
CE-Barbalha,2020-04-03,0,0,1,0,0,1
CE-Barbalha,2020-04-04,0,0,1,0,0,1
CE-Barbalha,2020-04-05,0,0,1,0,0,1
CE-Barbalha,2020-04-06,0,0,1,0,0,1
CE-Barbalha,2020-04-07,0,0,1,0,0,1
CE-Barbalha,2020-04-08,0,0,1,0,0,1
CE-Barbalha,2020-04-09,0,0,1,0,0,1
CE-Barbalha,2020-04-10,0,0,1,0,0,1
CE-Barbalha,2020-04-11,0,0,1,0,0,1
CE-Barbalha,2020-04-12,0,0,1,0,0,1
CE-Barbalha,2020-04-13,0,0,1,0,0,1
CE-Barbalha,2020-04-14,0,0,1,0,0,1
CE-Barbalha,2020-04-15,0,0,1,0,0,1
CE-Barbalha,2020-04-16,0,0,1,0,0,1
CE-Barbalha,2020-04-17,0,0,1,0,0,1
CE-Barbalha,2020-04-18,0,0,1,0,0,1
CE-Barbalha,2020-04-19,0,0,1,0,0,1
CE-Barbalha,2020-04-20,0,0,1,0,0,1
CE-Barbalha,2020-04-21,0,0,1,0,0,1
CE-Barbalha,2020-04-22,0,0,1,0,0,1
CE-Barbalha,2020-04-23,0,0,1,0,0,1
CE-Barbalha,2020-04-24,0,0,1,0,0,1
CE-Barbalha,2020-04-25,0,0,1,0,0,1
CE-Barbalha,2020-04-26,0,0,2,0,0,1
CE-Barbalha,2020-04-27,0,0,2,0,0,1
CE-Barbalha,2020-04-28,0,0,2,0,0,1
CE-Barbalha,2020-04-29,1,0,2,0,1,1
CE-Barbalha,2020-04-30,1,0,2,0,1,1
CE-Barbalha,2020-05-01,1,0,2,0,1,1
CE-Barbalha,2020-05-02,1,0,3,0,1,1
CE-Barbalha,2020-05-03,1,0,3,0,1,1
CE-Barbalha,2020-05-04,1,0,3,0,1,1
CE-Barbalha,2020-05-05,1,0,3,0,1,1
CE-Barbalha,2020-05-06,2,0,3,1,2,1
CE-Barbalha,2020-05-07,2,0,4,1,2,1
CE-Barbalha,2020-05-08,2,0,4,1,2,1
CE-Barbalha,2020-05-09,2,0,4,1,2,1
CE-Barbalha,2020-05-10,2,0,4,1,2,1
CE-Barbalha,2020-05-11,2,0,5,0,2,1
CE-Barbalha,2020-05-12,2,0,5,0,2,1
CE-Barbalha,2020-05-13,2,0,4,0,2,1
CE-Barbalha,2020-05-14,2,0,4,0,2,1
CE-Barbalha,2020-05-15,2,0,4,0,2,1
CE-Barbalha,2020-05-16,2,0,4,1,2,1
CE-Barbalha,2020-05-17,2,0,4,0,2,1
CE-Barbalha,2020-05-18,2,0,4,0,2,1
CE-Barbalha,2020-05-19,3,0,5,1,3,1
CE-Barbalha,2020-05-20,3,1,6,1,3,1
CE-Barbalha,2020-05-21,4,1,6,2,4,1
CE-Barbalha,2020-05-22,4,0,6,2,4,1
CE-Barbalha,2020-05-23,4,1,7,3,5,1
CE-Barbalha,2020-05-24,5,2,8,3,5,1
CE-Barbalha,2020-05-25,5,1,8,3,5,1
CE-Barbalha,2020-05-26,5,2,8,4,6,1
CE-Barbalha,2020-05-27,5,1,8,4,6,1
CE-Barbalha,2020-05-28,5,2,8,3,5,1
CE-Barbalha,2020-05-29,5,1,8,2,5,1
CE-Barbalha,2020-05-30,5,1,8,2,5,1
CE-Barbalha,2020-05-31,5,2,9,2,5,1
CE-Barbalha,2020-06-01,6,2,10,3,6,1
CE-Barbalha,2020-06-02,7,3,11,4,7,1
CE-Barbalha,2020-06-03,7,3,11,5,8,1
CE-Barbalha,2020-06-04,8,3,12,6,9,1
CE-Barbalha,2020-06-05,8,4,13,6,9,1
CE-Barbalha,2020-06-06,9,5,14,6,10,1
CE-Barbalha,2020-06-07,10,4,14,7,11,1
CE-Barbalha,2020-06-08,11,5,15,7,11,1
CE-Barbalha,2020-06-09,11,5,16,8,12,1
CE-Barbalha,2020-06-10,12,6,17,9,13,1
CE-Barbalha,2020-06-11,13,7,18,10,14,1
CE-Barbalha,2020-06-12,13,7,18,10,14,1
CE-Barbalha,2020-06-13,13,8,18,10,14,1
CE-Barbalha,2020-06-14,13,7,19,11,15,1
CE-Barbalha,2020-06-15,14,7,19,9,14,1
CE-Barbalha,2020-06-16,14,7,19,10,15,1
CE-Barbalha,2020-06-17,14,8,20,12,16,1
CE-Barbalha,2020-06-18,15,10,22,11,16,1
CE-Barbalha,2020-06-19,16,10,22,12,17,1
CE-Barbalha,2020-06-20,17,10,23,13,18,1
CE-Barbalha,2020-06-21,18,11,24,14,19,1
CE-Barbalha,2020-06-22,18,12,25,14,19,1
CE-Barbalha,2020-06-23,18,12,25,14,19,1
CE-Barbalha,2020-06-24,19,11,24,15,20,1
CE-Barbalha,2020-06-25,19,11,25,15,20,1
CE-Barbalha,2020-06-26,18,12,25,15,20,1
CE-Barbalha,2020-06-27,19,12,25,15,20,1
CE-Barbalha,2020-06-28,18,12,25,13,19,0.99
CE-Barbalha,2020-06-29,18,12,25,14,19,0.99
CE-Barbalha,2020-06-30,18,12,25,14,19,0.99
CE-Barbalha,2020-07-01,18,11,24,14,19,0.99
CE-Barbalha,2020-07-02,19,12,25,16,21,0.98
CE-Barbalha,2020-07-03,20,12,26,17,22,0.98
CE-Barbalha,2020-07-04,20,13,27,17,22,0.97
CE-Barbalha,2020-07-05,21,13,27,18,23,0.96
CE-Barbalha,2020-07-06,21,14,28,16,22,0.95
CE-Barbalha,2020-07-07,22,13,28,17,23,0.94
CE-Barbalha,2020-07-08,21,12,28,17,23,0.92
CE-Barbalha,2020-07-09,21,12,27,16,22,0.9
CE-Barbalha,2020-07-10,20,12,27,16,22,0.87
CE-Barbalha,2020-07-11,19,10,26,14,20,0.83
CE-Barbalha,2020-07-12,18,9,24,13,19,0.78
CE-Canindé,2020-02-29,1,1,1,1,1,1
